vote_id,yes,no,abstain
adf24866-df99-4335-84ca-8a2146cea623,32,0,0
877a6da5-9edc-4fee-890b-7971b3b376f3,0,29,0
a2214771-6c93-4489-9c85-7015056b50cc,0,33,0
d5fa2a5e-cc89-483b-8cde-34c7e995834b,0,33,0
4cbac7b6-53a0-427e-8a78-f8c9d38b09d5,0,30,0
7fe401f2-ce82-4611-a434-230d6ccd17ad,0,27,0
690bfe84-d9ad-44bb-b5d4-3031f14dabe0,35,0,0
6d3ca23a-e54a-4276-8e4c-9a721b84bac7,28,7,2
9a76263c-dc4d-458b-a941-a499b0c3519b,11,25,0
efa266c4-9774-4f7b-9707-a59d8df168c6,0,25,0
ef6d7e4e-1fe9-47cc-83ce-c6524f8bf0b1,0,25,0
dfe044f9-14d3-4bcd-be94-be4ad7f4b82f,29,0,0
82a15006-32d8-4c29-9e2e-6b1657607aa3,0,0,30
b3d70b22-6a3e-405b-be67-5b55bf66503f,35,0,0
a3b38e97-c367-45eb-951f-9168e67f574f,0,37,0
dcfe9487-5bec-40b4-ac7e-5e266532917d,0,32,0
a8374def-fc7e-4800-bb1d-14d966ffad49,0,30,0
ce045a4d-260d-46c4-85bc-95d81ecd6ebe,0,32,0
d6a2e131-ef45-4c78-807b-d53492489a6b,0,32,0
c36b8cd3-07ea-40c2-84b3-c743971a6e8b,4,0,25
146c1fd0-044f-4b78-8f49-552ee1a32ce6,30,0,0
8ebfd7e2-0139-4415-939b-40dcd913d664,0,30,0
e2513da6-a4f8-4d5e-8ef3-67683163741d,33,0,0
b0bd72e3-b293-4c10-a1cd-8a118e0f6c9f,0,32,0
f01a0516-e6de-43a9-92c3-c68b110ec180,0,34,0
08b60bc1-2873-4be6-96a4-c3486f32ed58,0,34,0
135561cc-b277-4bff-85db-469561fc3aba,0,35,0
76da33c1-43e6-4952-a8f1-7c68cc61b41b,37,0,0
272ea93b-3760-43e4-8c03-f188de9bf2a0,27,0,7
43293c52-21c7-498d-b4ae-44ea68303169,0,33,0
f26bb20c-690d-4706-9223-b984c5c349b8,30,0,0
f04cf2a5-151c-41e4-8180-ddd1f879d40e,0,27,0
bf37d984-2dd9-419f-8c39-a6b8428f01da,0,28,0
92a9ab4f-2e68-46b0-9fc3-d8a714a5a95d,0,31,0
64e78766-388d-43ce-82a3-307ad71a9f11,0,32,0
678519b4-1e98-4d5e-9cc8-48c58cf212cd,0,31,0
dffff148-6a70-4c68-a872-8492ccd93a18,0,0,31
0c9df7d9-7614-4759-8f66-488eeb6dcf51,0,0,31
daf2d567-9345-46d5-ae0e-409d97a8300c,0,0,27
d667a7a8-3c25-431c-b93f-f0f68bcd219d,0,0,33
43218ca6-7c2a-49cf-95c9-0ea8c517c290,0,26,0
278f3021-01bf-4cf2-b918-a57c5b138c91,35,0,0
6c297f64-7a7b-4324-8a7c-800bfd5653ca,0,35,0
e863ae32-3a46-416c-b2ea-b54612aeb4ac,0,32,0
1f3fd37c-d98f-49ba-9fae-704470ae29a7,0,31,0
a2fae1c2-e440-426a-b2a5-f3ce6323ef1e,0,0,31
d1ff2ee3-2700-4622-963c-818bdf582976,0,36,0
73ab6f58-9a70-4d04-b6b3-8e777b52dc07,29,0,0
61b6501b-71cd-4fd6-a599-271a65585bfb,0,29,0
10ea03b3-a8e6-444d-8714-58552a4a9a1b,0,31,0
a40ded8c-2d06-4f1d-9ecc-b86b1dd099ca,0,0,26
523776c1-db3e-40b3-8185-14541e5533db,0,34,0
5bc233b7-d44b-4404-ae20-350a30691632,0,33,0
c45966a5-647c-47ea-b8b7-aca973d52222,35,0,0
fc7f36b9-bd9d-4eee-a211-6d3fe0b054ef,0,35,0
f6837d6e-c5f0-46f7-8423-1c340b03ea45,0,0,33
2f87f50e-0985-441b-bffa-dfd34af16874,33,0,0
4adfdaab-fec4-40c4-9ff0-a12fa3baca9b,0,34,0
90955d5b-458c-4947-a3c2-02cb6744b36d,0,36,0
4b60fb60-8b16-4d0f-9983-45d7d4e6ca55,0,36,0
08b4d1ae-286d-4e63-9311-fa75bdb7d374,0,0,36
d75faf21-1e0b-4c3a-a120-200480277401,0,26,1
46839e74-5466-4398-ae26-b23f9dec7152,35,0,0
0cc61e04-6098-4931-9d8a-a1fa629b9701,0,34,0
f9e8b63b-d42e-4964-99bc-7b00ce6bc12b,0,27,0
f1bad23f-9cd3-4b18-9664-6893b25eca22,34,0,0
adcd7e7e-58f3-4523-8847-9d7b1cabdf16,0,25,0
6efd47b7-992e-4443-8644-eac5b93045fb,32,1,1
dbbb4cb4-e3a4-4af2-bdab-357f3cc36e59,0,35,0
8f21277c-adfa-4750-8ffc-baa21cf99c5b,0,38,0
a7c8bc17-0801-4b10-b001-084739e5a5ea,0,29,0
9bacacfb-a41e-4ba1-80c3-015869a44e9c,0,29,0
ea8c636e-3e77-4dea-a4a6-4f2faf69bb0b,24,0,0
0a1b4411-4a35-46d0-b3b6-7e7f5c507162,23,0,0
e264258a-7124-4271-afd6-d13bf57c0619,0,23,0
6681fc56-cced-4357-a861-7dcf02b548dd,0,21,0
63c5b6ad-c216-4c1d-9e2f-dae0d37eaa3b,29,0,0
fa152ed3-6d29-432b-afb2-b7ca70ee5140,0,28,0
ff3a8e04-80ea-4bd7-bf09-9cc8946f52e7,0,0,29
f43f3e42-064a-4502-a363-a371e510f5f4,0,28,0
06743991-d339-4438-85cb-7385d087f7a3,0,28,0
2204aefc-9a6f-407b-87f6-8435520809ea,0,33,0
766f0bf3-1c67-4453-a646-264421f0ef75,0,31,0
15b49b54-bd78-4e59-a50e-eaeae6fbc2a4,0,32,0
ca059d5f-9c32-4a0b-b73d-7e42ab097de7,0,34,0
19bfc9a0-6066-416d-a32f-2aee136acd15,0,35,0
37691070-2271-487a-809a-628dfebfd1a5,0,0,35
a11a80a5-58e6-4b1b-a576-1d805ac502d7,0,35,0
ce81d038-e8af-4227-a657-828f0adccd85,0,36,0
40b8a6a2-d1ca-46b9-8c93-943c5dc663ff,0,32,0
e71f394f-c2ee-4da2-8ff0-a51651e5eef0,29,0,0
cee96bcb-c5dc-4cd6-87a9-a6cd5c3e3704,0,28,0
72e867ac-16a0-4215-b30f-6ac433879840,27,0,0
d383e4e1-7618-426b-95fc-1926b6d05eb7,32,0,0
3e234600-f345-42e6-95be-db7b78f01873,0,32,0
1537e306-3687-4254-ab8d-5a940b323d10,0,32,0
a8f9b527-6b5a-4a37-8d6e-c015fec4f48d,0,38,0
93dacfa1-ad8e-4767-bbcc-a7603cf2f70c,11,22,5
9deaf85e-6c0b-46e5-8007-88386afa6bdf,0,38,0
05ded506-a8fe-4cdf-b3bf-f858ea6a97d2,7,29,1
f22ac09b-e1a3-4b27-94b8-c34d849dff61,0,33,0
5c217b50-cd18-4cb7-a949-ce79bcf055be,0,32,0
f9b8fdc9-9115-443f-80da-b395fbbdf777,0,33,1
5cec1940-a915-4f88-bb6d-967826577dd7,0,34,0
28c9f964-b598-4a73-97af-dc5815889d19,0,30,0
4f6fc0a2-2243-441d-b6cb-636ccef0bb7c,0,30,0
103ec11c-04d5-43cd-b72f-8ecb1830b69a,0,31,0
661e523f-ccdc-4d7c-9001-9df905d510a3,33,0,0
ea05dffa-1140-4b9f-a206-87a4f67e131c,0,1,32
d3d36b42-bfcb-4fe2-bd31-55801ad431f4,0,35,0
aa6a0c2c-3f9e-497c-aae9-bb1370204182,0,0,36
9e7163aa-e487-4e1a-97d8-c0f2ed027d3b,0,52,0
e1bbe9ab-5ab5-40da-8820-cca5f8ef0997,0,48,0
9941bfbb-b165-4cff-81c8-e68d2ffff6b8,5,7,43
78b9ed44-76a6-4e01-8b52-f0b7366d6bca,0,52,0
b5791e2d-71a7-41cb-99d9-fa0d80fd7b9a,0,51,0
68e38bb5-60d5-4671-aba7-a8288b38e493,0,51,0
1b6031b2-2e69-455b-af9c-1c32b9d4c134,0,51,0
0f211809-06ce-4160-a90e-d7ae7f7a6a43,0,56,0
92d514e1-8282-4b9e-a55c-04e8ceb3b462,0,55,0
986799a6-4b4b-4fb0-8777-a6aba94e780b,0,52,0
a84d9d0e-a9e3-42f9-8bde-0ca835e871b2,1,0,56
72930e9e-7290-4706-83f8-d03f7bacbae7,0,55,0
d493922e-212b-4dad-a82e-f5e525af813e,0,55,0
a18a6983-f9da-4208-b1a0-02e42fe7a42f,0,56,0
d1ec90cd-5eb0-4bad-8393-1a2ca0f3c9f5,0,53,0
47233e70-298f-4cea-9641-688dd35159b1,53,4,2
6bd1879b-a55f-48b0-a8a1-1cb44c46b552,53,4,2
cd122786-df2d-4f35-a586-c03787512f99,0,59,0
bc841058-62f0-4ff7-967b-d43f9d60c73f,0,56,0
3643589a-3488-4ef3-b2bd-f3b50bbc8adb,0,58,0
54606c37-5aaf-4580-ba73-8c25a22b3fcc,53,0,0
f87d156d-a517-4ce6-a36a-1bf26c963ad9,0,53,0
faca61ee-d0cb-4eee-914d-60b73da530d4,52,0,0
8509377b-d299-4f37-b2e4-ed6c0fab0472,56,0,1
8355c460-743f-4c7b-a940-bf98a55e2344,0,58,0
2c3c70e2-0f4d-4345-a251-cca0188a066f,0,0,62
46486c9e-7dc0-49da-8472-31ef9756bef6,0,55,0
2c1111bd-321a-4b24-be80-38e3900a64a2,0,57,0
b77caf7b-c248-4554-bb93-b80c1d66c15e,0,60,0
d129cbc5-f034-4710-b02d-713cddbe5aae,58,0,3
2bf84bce-a06e-47fe-812b-683ced368b32,8,0,54
8237f983-fe63-4e78-b2c1-de3037b417d8,8,0,54
36a838cd-3fe8-42e2-9e56-908725f5a34b,61,0,1
d0c6da3f-75ae-4ea0-b82c-a35b1f6e659f,7,0,55
6471fa92-b7f9-4775-9a8b-bd87ac1b2683,62,0,0
eec706fa-161a-4806-903f-7a5296ed57f0,0,57,0
8f5cd596-a156-4678-8f71-d2cde9a2639f,0,56,0
b2be203e-f0be-4537-9ad5-3837510499e0,0,0,57
7ae7213b-d2e5-41f4-bb47-86c3dc3b1397,1,0,59
86ff0723-b4b4-4e48-9394-0e456a6330e5,0,61,0
a42daca6-f974-4bb6-ab37-b5794a953da9,0,53,0
b4c409b8-bbde-477a-a538-35d342c3231b,0,56,0
4da33e34-4c05-47a1-9aa7-163b753e3411,52,0,0
15dc73e9-d06b-4f29-8d9a-fdf7988644ee,0,52,0
ea5d8b9d-6c63-47a6-8c9b-6abce5ee40ce,0,9,41
64054def-28d7-420b-b695-69b6249007d5,53,0,0
1f035f2a-1a50-4681-b5bf-fe870c8f4fa4,0,49,0
92f07bb1-244d-414b-8423-f5d4fb7f87c7,51,0,0
8fd2cbbe-cbf0-44bd-973f-67e6b8e0ef9c,0,59,0
0eaa5d2a-a6e6-4b5c-8d9b-68a5e2262a00,0,60,0
71000a94-b5f4-4e08-a977-73c58a48e53a,0,0,56
9b50442a-9e53-4e7c-8d0d-d238139b3534,0,56,0
daf7e4c7-bfe7-42c0-b3a2-0a676efbf21c,56,0,0
b0ec1b9d-f3c1-487c-8203-1654b084a637,57,0,0
5489be2e-dc7d-457a-97ee-bed627260427,0,4,54
14a2656e-ea85-46a5-8a1f-3034a31ee364,57,0,0
62824036-9936-41fb-99c0-896d9114bb5c,58,0,0
0f2164ee-5bef-41e9-b542-08f2333b25f5,59,0,0
4ba16bae-638c-4a80-b912-2e9a2559f8e2,0,58,0
dd383ec1-ae1b-4d0b-9127-5c469ea52571,53,2,0
735b832f-b802-4480-a4f2-1d1a54c14822,0,57,0
c5e4b802-5329-4796-987d-ba009e2a5534,0,62,0
7b8dba01-6513-4ab1-b064-60da486bef7b,50,0,0
abc00782-b5e6-4c5c-81e0-ae534b23364b,51,0,0
4674aae4-7844-4d1c-ada3-4eb5a457840a,0,52,0
526d5113-dd93-4013-ba88-778dad709b91,0,57,0
45baf6b6-7c06-4c3d-9272-596d12ca8e40,58,0,0
fe7bd3a8-2d35-41a2-88c5-dad7f5b6b2b3,0,58,0
576c7567-8f07-4232-8b9b-014ea683a0d7,58,0,0
4962a834-8354-4411-8af0-7b05ea0dd640,51,0,0
d0f9e889-f85d-4957-b513-d071a0bae8b8,53,0,0
20ed7eed-84db-4310-be10-79e0394dc1a4,40,0,7
017494f8-acbe-4603-bc79-ee8745b98006,56,0,0
f519ada3-37d3-432b-9a0a-82369c9304ae,0,58,0
52c694aa-0383-4720-a383-ac900851eb32,0,3,56
3f089d7d-7310-4065-8be6-52b989e2762f,59,0,0
7430eedf-5fc9-4f4d-bb3d-bf3b6c84ea49,0,1,58
e0642be5-c9c6-48cc-9019-d681ee81a9da,0,63,0
0f637773-4432-4d69-b37f-d1921361f395,0,64,0
2f80672a-5187-4f61-adcb-b32a5232ed27,0,58,1
af33229b-066f-4f62-972a-c5265f70a72e,0,57,1
d3176afe-817b-4e53-90b3-1b7b8a5804af,0,62,0
655ca566-7ddb-49bf-bb7b-75a40f5a06f8,0,0,56
703f56a4-69a1-48ee-995e-678c8dfd6c58,0,57,0
f9e78a56-67d6-49d2-ba7f-666d21a71cd4,0,58,0
e511e348-ae74-4177-a60c-0eefdfc21b69,58,0,0
fec4815b-57b7-4e5a-9a0e-5fa7964945db,0,48,0
bdbed9de-d5c0-414c-8100-fe302535504c,37,0,0
602c6c48-4aab-464d-abf2-257f9c5d2fff,0,46,0
256c81be-029c-42ac-99ab-e107fa6694e5,0,46,0
26d635cc-5223-43d5-bffc-65c568e8c2d4,0,49,0
ba17b75e-7bc0-426c-937d-c5c410d243bf,0,55,0
2b343b86-4920-4db7-a1f2-4f0db100ab22,0,0,57
f334d926-4395-4174-a6be-2d17376b65a6,0,0,57
f20bf90f-f6d3-4d63-820f-2833da4fa43f,0,59,0
b455431f-749e-4bb4-ac86-e9a4d59011df,44,14,4
2d43fedb-ebdc-463b-9732-b76e59b7c0b5,41,20,1
508f39a0-3e59-455d-8bec-022178bd0ebf,24,38,0
eadd601b-3e8c-455c-927a-1d828e19b1d0,0,59,0
7c342634-4483-4fd8-bc75-964526c7633a,53,0,0
0d9905d4-a222-4620-8d22-c347f4edf4c2,53,0,0
6c9cf3f8-ca38-4552-a0fb-35210ea299ba,54,0,1
eae0a22d-49c1-4903-a13c-c45c515f22f5,0,57,0
1e3fec1a-0bb4-4489-bb9c-a974d823b711,0,57,0
48427f11-3688-4565-97ee-8b899fa92878,0,60,0
8c4e43cd-1cae-4683-a27e-cfd648aa8370,60,0,0
d4f6b524-5801-432e-b94f-53e2dd564f4f,60,0,0
d0871040-3feb-444b-9ca3-57bc857337cd,0,58,0
0dbf64d9-e0d3-4324-adb2-f069ab54c9af,0,57,0
b10bd051-291c-45ec-bdb0-f61363f422be,0,57,0
01b20463-3539-4413-8a0d-98cdbbcf333b,0,62,0
ad705005-2267-4604-bd8e-741c8840f38b,0,61,0
3f26aab8-a98d-4238-a1a7-6c55b5c4ac1b,0,0,55
15e79347-e7ae-4066-97a1-e8265984c060,59,0,0
9d0df3a0-72d1-4629-ae15-6b9fa052b38e,59,0,0
dc6c79a3-5635-4657-9b0c-815a89ed327f,18,17,30
e99cb06c-9f00-4572-8cbb-0ec405abb4ee,64,0,0
1177b111-2648-4de0-9863-615bc4be8d3a,61,0,0
40318e30-1f69-4995-b600-812064cf36f5,0,63,0
a1611ffd-a656-4517-bcd4-c17653430699,0,62,0
d16c8490-219b-4b7d-a91b-b5995383f322,59,0,0
02d27c4f-2775-4109-8ef2-80d3d0cfeac2,0,60,0
fd2964e3-d9d2-4039-8def-13fe1a25c157,60,0,0
477635ef-9bec-4ae6-b527-76519ed16347,0,57,0
b6e7ee29-9eef-4e35-aed7-cf4bfc7e8d8c,0,55,0
e9ff43f0-0429-4598-ade8-10c5ea34e9c6,60,0,0
f09355b1-ee45-45d9-b772-97e19548fe1d,0,62,0
f0ed5ffe-5dd9-45a4-abfa-a8b77d8fc0ae,1,55,8
39f90bc7-007b-4545-8f63-2a84eb5236ba,0,64,0
f0c5ff65-bff5-4860-b70d-721972e9cde5,0,59,2
52335771-4dce-48f3-8d9a-2fdf8a9db176,61,0,0
e7fb1ac1-a648-4d15-bca5-a665c7f37343,61,0,0
3d8b4af5-4778-405d-bed3-8cdc943f9276,0,46,0
56ef7897-9cc0-438e-9301-d66a88f00a89,0,38,10
29174344-3943-4dcc-9b69-09b51b2c9fb9,0,53,0
fc1734d2-866e-456e-84df-0f729afffb22,0,47,1
870d6780-e325-4bf5-8970-f51812711c95,0,39,9
7f0ae944-a1d6-4c9a-b5f7-b7d94d5276ae,58,0,0
95953ea8-9b9e-436f-9fb7-608622499cba,0,0,59
2f43d13a-ab7a-49ba-b9f0-225285ba2324,0,68,0
d46b0a52-fa5d-47e9-b032-e8ad3a60c334,0,67,0
5f37b5c4-3abc-45b7-8d5b-e03f6f91c57a,0,51,0
2cb527ad-8f75-4d1d-ae7e-5cd4775bb506,0,60,0
fc7a08f1-9861-418b-9b86-eda33acf6533,0,61,0
d0032024-5523-4a18-9e68-622da93ccd6b,0,60,0
7daed0ed-1206-41ea-a688-b875820c012c,58,0,0
68bd6325-f33a-417a-b38b-559d3df0c742,0,41,0
ef5a3687-f4f5-414f-b15e-14a4c0125751,60,0,0
37ca9003-a608-455a-819c-817d4718dc98,60,0,0
09cb7478-cc7e-43a8-b658-fbd69f330c57,0,0,61
88f9d849-9978-4f93-a6a0-e2ddd10b44a8,0,60,0
0ea0b0a9-d7f1-47f3-bbbe-50cf32ecc7d8,0,63,0
20241590-9c89-40e6-9c79-32b2109eac9b,0,62,0
30ac35b0-c6f7-4427-93af-7105b5c9e0da,0,63,0
72c93488-1c73-4232-858f-5ae52220670c,57,0,0
f7482dcc-ecd8-4e3f-8138-ed77903efa45,60,0,0
fded42cc-62ce-44ec-9730-72582d996df8,0,67,0
50b408f0-2934-4ad4-8acc-713ae044a841,0,66,0
b238dcaf-7e6d-4432-b702-3340419cd332,0,66,0
10da77f0-03cf-4e5e-afc0-4d6232eb43b9,0,56,0
957b9994-d508-48ed-bdc0-6fd270f0d208,0,66,0
9b231d90-42dc-4ef3-bed1-afa678b61562,12,24,24
aa61c7d7-343b-4d2b-aed3-60f87ffbf02d,48,0,0
08266768-18f0-4d37-9169-b14667ebc719,48,1,0
19086aa8-7ae0-4512-bfbb-836b97acf580,0,0,49
73f6add9-2afa-4717-b5f9-f0e9fd7890ad,58,0,0
557c0b57-e3ee-45c4-b1e1-095318f5433d,0,57,0
58a2682d-2be2-4764-9b45-434f5f25e800,1,51,5
566fa315-5ea4-4181-a728-47fae9b70727,0,62,0
741d16ac-9b60-4421-b377-0d5daae55982,62,0,0
7a6825a3-1de8-43ff-bec3-b4dcb761398e,0,0,62
a6bb2394-73ac-4e36-ad09-5dec4b920703,62,0,0
933ab129-3bc0-4f98-a01b-2f224b8d6fcb,59,0,0
5b8e9b44-0b92-4e72-9863-0682665914bb,62,0,0
0f838e1d-314a-4ab1-81fc-143553552de7,0,61,0
e3a974a1-5d59-4993-bef6-b944d50315d1,0,62,0
bda8d482-8708-4438-891d-49fee1606837,0,57,0
78f446a2-a0df-44f4-86ce-efea17eedc5d,0,59,0
c0a65614-5bbc-43c2-8f60-d7fd92f722fe,0,59,0
50c22383-69df-41d1-aec0-a9cf12e70088,58,0,0
6782e7e4-3456-43e9-a3d7-4b3decd9bb97,58,0,0
9ed9b203-1553-4fb1-af56-1f4bb0f99718,57,0,0
6c4c017e-b880-47ab-96ae-3dc855097195,62,0,0
7eb02adf-eee1-4aa0-aaf8-ba5b4bebe667,0,62,0
b82bd944-7a86-418b-9c39-e63c64debf1a,58,0,0
4d5d38b5-8129-4d31-8a8a-a21d3a74580e,0,59,0
e7945a24-f49c-4bd3-878f-0d0fb83ff1b2,0,0,59
904821fb-0cc3-4891-ba09-62565f3d2746,0,62,0
995b5005-4a1a-446a-b2b3-8cfa44e1a9bd,0,0,63
540593a6-c294-4cda-8e85-f6312f02e5af,0,63,0
fc8631f3-dbab-44fe-8ced-74fcb01f1a46,0,63,0
99df318f-1255-429c-8550-dae493e445ed,0,0,59
32cf0d61-76c0-4f87-9a55-da9116ecbc6e,0,63,0
abb8925e-26f8-4c8e-b920-f42e4eacaf6f,0,64,0
af4230d0-dc54-4bde-9e1c-441184639d7d,0,0,59
3494d34a-73d7-4ea0-a9df-8ff1f151a05f,59,0,0
6855af46-9559-40e5-86c9-d296973d79e3,0,0,59
5c261b6b-c104-44cc-b26a-dc0209e4e685,52,0,0
43b1543b-5846-47c9-a7c9-1462b2d00df5,64,0,0
191f9e5b-abad-4680-9f61-54ca8f0377c3,0,66,0
9830ebcf-d273-4513-a582-2d0c71bee8ac,0,65,0
fbc8b6ca-3633-4f92-9f08-636996f083a1,65,0,0
d25f2198-be9f-44f5-9bef-327c9b38eeb9,0,65,0
79c2acd8-6114-4d99-b887-22495ff56ac0,0,0,63
e3ee82a7-3be9-47de-935d-fcbd6ad45a3a,0,62,0
d6f4729b-1870-47e5-b294-dbe074e12bbf,58,1,0
41b16c78-6569-4d22-9ae5-1523885c7cb4,0,60,0
ac2224e8-457f-45a0-ad79-12ea6a5f1e83,0,62,0
41b7a180-3d06-4a2d-8733-b2c27b3d3243,0,57,0
c533dd88-3f72-433c-982e-e028d9f31366,0,58,0
53e6d367-f402-44fb-9b5e-fc6d1853ffbc,0,64,0
28134c22-27f7-4d53-9a03-eb5d3b9e9fb7,0,63,0
a785f58b-32e7-4495-9bc7-488d0a0a16fe,0,59,0
430576c2-af58-4745-8eb5-3e42d088eab1,0,63,0
0316a4cf-47bc-494d-a599-eb9e57af3b73,0,59,0
c7ed74fd-1e3c-4353-bf03-9a33123c4621,0,59,0
fabecf7c-5dfa-4996-9fcf-49a5401b1b04,0,62,0
39ddd1ba-718a-432c-9b84-f716ac6a071f,0,56,0
17877663-06ad-4f6f-b55a-bb411e10798c,0,60,0
4efea18f-be80-4798-aa71-1972a35f1599,0,66,0
d1f850d9-ca92-41f5-8a80-bfce38362019,58,0,0
2a32c118-6020-4069-bf75-8c37a69d1413,0,54,0
f97d7f79-60c2-44c3-bc8f-edf65de0c75b,56,0,0
912d686a-b31e-4a7f-9905-aaf9bf0af117,0,63,0
3864f929-67ff-4402-85aa-807c33bb4fc7,0,60,0
6334f6df-d681-4cf7-b20f-e5317d6f6c65,0,56,0
2755c70b-8a96-4906-b106-a91cb9764fb9,0,55,0
fc2b4151-1cf1-4a9a-b9e9-21d41c196831,0,52,0
db30693c-b4d4-4ae2-9a5a-9b2dc15a92a3,0,55,0
239d0769-15a5-4f9b-bf35-92e81ffe7574,0,52,0
38072fb7-22d5-40a8-bd2e-e5215321ce0d,0,52,0
8cee3992-3df5-4e6f-8650-37c6d731ffb4,52,0,0
7d0dff30-917a-44a1-b20c-52cdc5a23514,0,58,0
8a8235ab-fe58-4c70-b8ac-162149b42719,0,59,0
32347f76-08fe-4ec4-849c-82f8a8c96892,0,56,0
f7c07f8b-4ccf-4d8f-9d0a-9cc5697395fe,58,0,0
29d64a25-0b95-4f2d-8b12-e85b10af9b20,0,63,2
86bbc835-0580-43f0-bfe8-546b9be44f17,0,64,0
45f87a1d-b8f8-4d88-bfa3-300ceadf87d5,0,66,0
df3cb545-5b34-4a18-8f1d-27a5ad8c321f,0,64,0
a17462f3-c917-46e0-90e2-4a61f86bbae3,0,64,0
b76dfbe7-d9eb-434f-9a80-28b185992d64,0,64,0
d86e032a-6d54-4672-b995-01500563ee34,0,63,0
76834d92-7bb2-4dde-8a33-27877c265e91,0,63,0
5f0b5364-4e5f-48c0-818d-286b23af973e,63,0,0
916aef55-d0a1-4c4c-8a28-d70f4f3895ae,0,52,0
d14f7c73-c1c5-4ec7-ab7a-65d41cb87219,0,54,0
c4389edc-f4fa-49d9-89d5-9cf518cad4a8,53,0,0
551c040f-1bb0-4c9b-9c92-ddce95688147,0,50,0
